name,city,latitude,longitude,websites
Kfc,Pasco,46.24102,-119.12095,https://www.kfc.com/store-locator?query=99301
Sonic Drive-In,Wytheville,36.954,-81.07607,"https://locations.sonicdrivein.com/va/wytheville/790-b-east-main-street.html,http://sonicdrivein.com"
The Mad Italian Pasta Steak House,Petersburg,37.198,-77.37628,http://craterroad.com
Captain D'S,Greeneville,36.18045,-82.81837,"http://www.captainds.com,https://locations.captainds.com/tn/greeneville/245-e-andrew-johnson-hwy.html"
Kfc,Wichita Falls,33.95201,-98.52729,
Chick-Fil-A,Greenville,34.849019,-82.333888,http://www.chick-fil-a.com/haywoodmall
D's Tamales Togo,Bessemer,33.4525,-86.98217,http://dstamales.com
Domino's Pizza,Atkins,35.22079,-92.82588,"http://www.dominos.com,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps"
Sonic Drive-In,Pine Bluff,34.20482,-92.00648,https://locations.sonicdrivein.com/ar/pine-bluff/2407-s-olive-street.html
Fox's Pizza Den,Berkeley Springs,39.58736,-78.219215,http://www.foxspizzaden.com
Sonic Drive-In,Weatherford,35.52574,-98.70564,"https://locations.sonicdrivein.com/ok/weatherford/208-e--main-street.html,http://sonicdrivein.com"
Churchs Chicken,Cleveland,41.464745,-81.768873,http://www.churchs.com
Dairy Queen,Cherokee,35.493,-83.31414,http://www.dairyqueen.com
Burger King,Dawsonville,34.36625,-84.03679,"http://www.bk.com,http://bk.com"
Sabrina's Lunch In A Box,Sumner,47.20256,-122.240265,http://www.sabrinaslunchinabox.net
Arby's,DeLand,29.053015,-81.304651,"http://www.arbys.com,http://arbys.com"
SUBWAY,Midland,32.001818,-102.118753,http://www.subway.com
Dairy Queen,Colmar,40.26671,-75.2552,http://www.dairyqueen.com
Panino's Italian Restaurant,Fort Collins,40.567314,-105.082954,http://fortcollinspaninos.com
Gardena Bowl Coffee Shop,Gardena,33.888294,-118.292015,http://gardenabowl.com
Harvester Restaurant,Cheney,47.48726,-117.57562,http://www.harvesterrestaurant.com
Chipotle Mexican Grill,New York,40.70433,-74.01305,"http://www.chipotle.com,http://www.chipotle.com/"
Subway,Oconomowoc,43.08544,-88.47356,http://subway.com
Panera Bread,Willow Grove,40.143166,-75.11838,"https://locations.panerabread.com/pa/willow-grove/30-park-avenue.html,https://www.panerabread.com/en-us/home.html?utm_source=yext&utm_medium=referral&utm_campaign=yext"
Subway,Charleston,38.41656,-81.79454,"http://www.subway.com,http://subway.com"
Taco Bell,Richburg,34.7465,-81.0405,https://locations.tacobell.com/sc/richburg/3062-lancaster-highway.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=J870015&utm_content=website
Subway,Cowpens,35.0138,-81.8067,http://www.subway.com
Subway,Charleston,32.7853,-79.936,http://www.subway.com
SUBWAY,Irmo,34.0964,-81.1612,http://www.subway.com
Domino's Pizza,Hazleton,40.9682,-75.9773,"http://www.dominos.com,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps"
Dairy Queen,Philomath,44.5402,-123.3586,"http://www.dairyqueen.com,http://dairyqueen.com,https://www.dairyqueen.com/us-en/Locator/Detail/?localechange=1&store-id=5622"
Subway,Weirton,40.3993,-80.5911,"http://www.subway.com,http://subway.com"
Taco Bell,Oregon,41.6364,-83.4777,https://locations.tacobell.com/oh/oregon/2950-navarre-avenue.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=022612&utm_content=website
Subway,Northwood,41.6093,-83.5386,"http://www.subway.com,http://www.sheetz.com"
Dairy Queen,Toledo,41.7207,-83.6205,http://www.dairyqueen.com
Famous Dave's,Toledo,41.693,-83.6304,http://www.famousdaves.com
Orange Julius,Dayton,39.7028,-84.1272,http://www.orangejulius.com
Subway,Franklin,39.5847,-84.3261,http://www.subway.com
Subway,Canal Fulton,40.8823,-81.5708,"http://subway.com,http://www.subway.com"
Subway,Ashland,42.1875,-122.6953,http://www.subway.com
Subway,Springfield,39.9405,-83.8343,"http://subway.com,http://www.subway.com"
Subway,Springfield,39.9234,-83.7779,"http://www.subway.com,http://subway.com"
Subway,Wayne,38.2568,-82.4299,http://www.subway.com
Subway,Huntington,38.413,-82.356,http://www.subway.com
SUBWAY,Pittsburgh,40.4114,-80.0118,http://www.subway.com
Subway,Canton,40.8303,-81.4245,http://www.subway.com
Subway,Akron,41.0289,-81.5113,http://www.subway.com
SUBWAY,Cuyahoga Falls,41.1511,-81.5091,http://www.subway.com
McDonald's,Mount Gilead,40.5484,-82.8453,"http://mcdonalds.com,http://www.mcdonalds.com,https://www.mcdonalds.com/us/en-us/location/OH/MT-GILEAD/535-W-MARION-RD/10453.html?cid=RF:YXT:RoN::Clicks"
Dairy Queen,Columbus,40.0327,-82.9885,https://www.dairyqueen.com/us-en/Locator/Detail/?localechange=1&store-id=5574
Five Guys,Columbus,40.0499,-82.9155,http://fiveguys.com
Subway,Columbus,40.1176,-83.0886,http://www.subway.com
Subway,North Jackson,41.1006,-80.8574,http://www.subway.com
Tropical Smoothie Cafe,Brandon,27.92291,-82.327909,http://www.tropicalsmoothie.com
Taco Bell,Warren,41.2344,-80.8122,https://locations.tacobell.com/oh/warren/473-south-street.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=035357&utm_content=website
Subway,Columbia,33.9883,-80.9803,"http://www.subway.com,http://subway.com"
Orange Julius,Lakewood,41.4852,-81.8138,http://www.orangejulius.com
Dairy Queen,Broadview Heights,41.3139,-81.6866,http://www.dairyqueen.com
Taco Time,Tacoma,47.243089,-122.360814,http://www.tacotimenw.com
SUBWAY,Bronx,40.878339,-73.905136,"http://www.subway.com,http://www.subway.com/"
Taco Bell,Hicksville,40.762843,-73.517181,http://www.tacobell.com
Whataburger,El Paso,31.680332,-106.31448,"https://locations.whataburger.com/tx/el-paso/131-americas-avenue-south.html/?utm_source=yextpagesandutm_medium=locallistingsandutm_campaign=yextpages,http://www.whataburger.com"
SUBWAY,Lumberton,30.2547,-94.21541,http://www.subway.com
Taco Bell,Henrico,37.529301,-77.359067,http://www.tacobell.com
SUBWAY,Richmond,37.543996,-77.389009,"http://www.subway.com,http://subway.com"
Waffle House,Walkertown,36.167,-80.13487,http://www.wafflehouse.com
Wendy's,Highland,41.537367,-87.461565,http://www.wendys.com
Wendy's,Denver,39.774122,-104.809167,"http://www.wendys.com,http://www.wendys.com/"
SUBWAY,Hillsborough,36.0881,-79.081,http://www.subway.com
SUBWAY,Hillsborough,36.056934,-79.083646,http://www.subway.com
Wendy's,Siler City,35.73421,-79.42704,http://www.wendys.com
Wendy's,Chicago,41.980358,-87.807338,http://www.wendys.com
Waffle House,Columbus,39.998379,-82.930226,https://locations.wafflehouse.com/oh-columbus-1584
SUBWAY,Palm City,27.172157,-80.296254,"http://www.subway.com,http://subway.com"
Wendy's,Indialantic,28.090775,-80.566479,http://www.wendys.com
Wendy's,Tampa,28.066766,-82.504497,http://www.wendys.com
Roy Rogers,Alexandria,38.775125,-77.058438,"https://t.co/r0XE8nctMg,http://royrogersrestaurants.com"
SUBWAY,Sacramento,38.454687,-121.371623,"http://www.subway.com,http://subway.com"
SUBWAY,Houston,29.99884,-95.58159,http://subway.com/
Taco Bell,Houston,29.92304866,-95.601122,http://www.tacobell.com
SUBWAY,Noblesville,40.0443,-86.0733,"http://www.subway.com,http://subway.com"
SUBWAY,Westfield,40.042444,-86.126129,"http://www.subway.com,http://subway.com"
SUBWAY,Mannford,36.127136,-96.361052,http://www.subway.com
SUBWAY,Jamestown,36.04657,-79.92855,http://www.subway.com
Zorba's Gyro On A Spit,Fayetteville,35.04499,-78.92806,http://www.zorbasgyro.com
Red Robin Gourmet Burgers,Renton,47.497783,-122.206004,http://www.redrobin.com/locations
SUBWAY,Spokane,47.653536,-117.433501,"http://www.subway.com,http://subway.com"
Waffle House,Greenville,34.89167473,-82.40727998,"https://locations.wafflehouse.com/sc-greenville-1895,http://wafflehouse.com"
SONIC Drive-In,Nederland,29.96709344,-93.99601764,http://sonicdrivein.com
SUBWAY,Painesville,41.747776,-81.210765,http://www.subway.com
SUBWAY,Grove City,39.83927,-83.07503,http://subway.com
SUBWAY,Niles,41.20668,-80.74141,http://www.subway.com
SUBWAY,Salt Lake City,40.75599,-111.82696,http://www.subway.com
KFC,Forest City,35.3172,-81.8812,http://kfc.com
Waffle House,Indianapolis,39.665439,-86.098553,http://www.wafflehouse.com
SUBWAY,Kalamazoo,42.2963,-85.6433,http://subway.com
SUBWAY,Sylvania,41.707939,-83.699435,http://www.subway.com
SUBWAY,Sylvania,41.710453,-83.679051,http://www.subway.com
SUBWAY,Pooler,32.09884,-81.27025,http://www.subway.com
SUBWAY,Sonora,37.521204,-85.882654,http://www.subway.com
Wendy's,Rochester,43.0876,-77.6291,https://locations.wendys.com/united-states/ny/rochester/566-jefferson-rd
SUBWAY,Columbus,40.02728,-83.01435,http://www.subway.com
SUBWAY,Pittsburgh,40.4427,-79.99975,http://www.subway.com
SUBWAY,Pico Rivera,33.984875,-118.100295,http://subway.com/
Steak 'n Shake,Powell,40.1635,-83.0215,http://www.steaknshake.com/locations/23881-steak-n-shake-owenfield-drive-powell
SUBWAY,Columbus,40.1178,-83.01468,http://www.subway.com
Miguel's Jr,Norco,33.902873,-117.562587,http://miguelsjr.com
Skyline Chili,Englewood,39.85967,-84.28176,http://www.skylinechili.com
McDonald's,Kingston,47.80122,-122.500854,http://www.mcdonalds.com
McDonald's,Mesa,33.436456,-111.719547,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
Gyro Spot,Cleveland,41.40954,-81.73405,http://gyro-spot.com
Popeye's Louisiana Kitchen,Columbus,39.885572,-82.999483,http://www.popeyes.com
McDonald's,Travelers Rest,34.960665,-82.435852,http://mcdonalds.com
McDonald's,Hillsboro,45.56638,-122.89489,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
Jimmy John's,Hopkins,44.972197,-93.43452,http://www.jimmyjohns.com
Crossroads Grill Of Siler City,Siler City,35.73333,-79.46469,http://silercityautomotive.com
SUBWAY,Fort Lauderdale,26.06301,-80.43265,http://www.subway.com
SUBWAY,Watkinsville,33.87086,-83.44292,http://www.subway.com
Jimmy John's,Hudson,41.24081,-81.44607,http://jimmyjohns.com
Dairy Queen,Grafton,41.313939,-82.001479,http://www.dairyqueen.com
Whataburger,Richmond,37.3906,-77.42739,http://www.whataburger.com
Taco Bell,Chesapeake,36.763706,-76.204469,https://locations.tacobell.com/va/chesapeake/1353-kempsville-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=030927andutm_content=website
Bob Evans,Indianapolis,39.6651,-86.092,https://www.bobevans.com/our-restaurants/locations/241
SUBWAY,Lake City,33.877497,-79.756713,"http://www.subway.com,http://subway.com"
Taste Of Thai,Charleston,32.79461,-80.02785,http://www.charlestontasteofthai.com
Taco Bell,North Charleston,32.863849,-80.050168,"http://www.tacobell.com,https://locations.tacobell.com/sc/north-charleston/5647-dorchester-road.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=001578andutm_content=website"
Dairy Queen,Hartville,40.96646,-81.34471,http://dairyqueen.com
Burger King,Lady Lake,28.937775,-81.943735,https://locations.bk.com/fl/the-villages/1007-bichara-blvd.html
Hunan Lion Gourmet Chinese Dining,Columbus,40.064382,-83.070841,http://www.hunancolumbus.com
SUBWAY,Hopewell,37.308166,-77.293306,http://subway.com
SUBWAY,Petersburg,37.183597,-77.486594,"http://subway.com,http://www.subway.com"
SUBWAY,Chesapeake,36.82058,-76.2245,http://www.subway.com
SUBWAY,Roanoke,37.263669,-80.003088,"http://www.subway.com,http://subway.com"
SUBWAY,Franklin,35.121643,-83.3929,http://www.subway.com
Burger King,Evansville,37.985633,-87.563856,http://www.bk.com
Whataburger,Tyler,32.328989,-95.266116,http://www.whataburger.com
Krispy Krunchy Chicken,Conway,33.82438,-79.07309,http://www.krispykrunchy.com
Taco Bell,McHenry,42.345076,-88.277219,https://locations.tacobell.com/il/mchenry/4112-w-elm-st.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=032084andutm_content=website
SUBWAY,Charleston,32.75751,-79.97407,http://www.subway.com
SUBWAY,Bradenton,27.5004,-82.5078,http://www.subway.com
Eddie's Footlong Hotdogs Inc,Meadville,41.63914,-80.15493,http://eddiesfootlong.com
SUBWAY,Philadelphia,40.100459,-75.029585,"http://subway.com,http://www.subway.com,http://subway.com/"
Dairy Queen,Youngstown,41.1283,-80.6646,http://www.dairyqueen.com
Arby's,Rancho Cordova,38.590724,-121.26608,http://locations.arbys.com/us/ca/rancho-cordova/3090-sunrise-blvd.html
Arby's,Tulsa,36.10483,-95.85063,https://locations.arbys.com/us/ok/tulsa/4027-s-garnet.html
SONIC Drive-In,Fayetteville,35.02769,-79.05549,http://www.sonicdrivein.com
SUBWAY,Lynden,48.963978,-122.440268,"http://www.subway.com,http://subway.com"
SUBWAY,Hampton,37.05607,-76.39052,"http://www.subway.com,http://subway.com"
SUBWAY,Hampton,37.049857,-76.392135,"http://www.subway.com,http://subway.com"
Culver's,Milwaukee,43.14817,-88.00422,http://www.culvers.com
Sky-Way Drive In,Akron,40.97506,-81.49,http://www.skywaydrive-in.com
Taco Bell,Martinsburg,39.54501,-77.90913,https://locations.tacobell.com/wv/martinsburg/5610-hammonds-mill-road.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=031547andutm_content=website
KFC,Kingstree,33.6645,-79.8342,http://www.kfc.com
SUBWAY,Dyer,41.51491,-87.51836,"http://www.subway.com,http://subway.com"
SUBWAY,Marion,37.74504,-88.98055,http://www.subway.com
KFC,Seminole,27.836991,-82.786683,"https://www.kfc.com/store-locator?query=33772,http://kfc.com,http://www.kfc.com"
KFC,Saint Petersburg,27.7805,-82.6795,http://www.kfc.com
Shake Shack,Boca Raton,26.365524,-80.113057,http://www.shakeshack.com
SUBWAY,Altavista,37.12903,-79.274854,"http://subway.com,http://www.subway.com"
Pizza Hut,Plainfield,39.712779,-86.369734,http://www.pizzahut.com
Wienerschnitzel,Anaheim,33.846453,-117.975602,http://www.wienerschnitzel.com
Steak 'n Shake,Brunswick,41.238284,-81.810774,http://www.steaknshake.com/locations/24293-steak-n-shake-center-road-brunswick
SUBWAY,Seville,41.02975,-81.906878,http://www.subway.com
SUBWAY,Brunswick,41.22694,-81.84135,http://subway.com
Taco Bell,Mesa,33.416131,-111.685712,"https://locations.tacobell.com/az/mesa/6742-e-main-st.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=030844andutm_content=website,http://www.tacobell.com"
SUBWAY,Gadsden,34.009897,-85.988704,http://subway.com
SONIC Drive-In,Newport News,37.08687,-76.48373,"https://locations.sonicdrivein.com/va/newport-news/11835-jefferson-avenue.html,http://sonicdrivein.com"
SUBWAY,Maple Heights,41.412638,-81.52734,http://www.subway.com
SUBWAY,Hamilton,39.43051,-84.59744,http://www.subway.com
SUBWAY,Middletown,39.52674,-84.38663,http://www.subway.com
SUBWAY,Dayton,39.797253,-84.300359,http://www.subway.com
SUBWAY,Richlands,37.09279,-81.82188,http://www.subway.com
SUBWAY,Martinsburg,39.543,-77.9101,http://www.subway.com
SONIC Drive-In,Marion,36.84444,-81.4997,"https://locations.sonicdrivein.com/va/marion/1210-north-main-st.html,http://sonicdrivein.com,https://locations.sonicdrivein.com/va/marion/1210-n-main-st.html"
SUBWAY,Corolla,36.327584,-75.815285,http://www.subway.com
SUBWAY,Chesapeake,36.72119,-76.30537,"http://www.subway.com,http://subway.com"
SUBWAY,Fairmont,39.4413,-80.169,http://www.subway.com
McDonald's,Junction City,44.222633,-123.204434,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
Togo's Sandwiches,Beaverton,45.486242,-122.778704,http://www.sandwichlongbeachcalifornia.com
SUBWAY,Edgewood,39.433386,-76.327141,http://subway.com
SUBWAY,Mocksville,35.9186,-80.58471,http://www.subway.com
SUBWAY,Charlotte,35.30344,-80.93713,http://www.subway.com
Taco Bell,Baton Rouge,30.431735,-91.057076,https://locations.tacobell.com/la/baton-rouge/2313-sherwood-forest-blvd-.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=023213andutm_content=website
SUBWAY,Cincinnati,39.100709,-84.511041,"http://subway.com,http://www.subway.com"
Wendy's,Haw River,36.0711,-79.3518,
Pollo Tropical,Lake Worth,26.586359,-80.14614,http://pollotropical.com
SUBWAY,Valrico,27.937801,-82.25327,http://www.subway.com
SUBWAY,Tampa,27.980499,-82.319491,http://subway.com
Chicago Gyros,Cincinnati,39.127664,-84.519391,http://www.chicagogyrosanddogs.com/locations.html
SUBWAY,Sacramento,38.55556,-121.33576,http://www.subway.com
SUBWAY,Maricopa,35.05843,-119.40014,http://www.subway.com
SUBWAY,Greensboro,36.0504,-79.83463,http://subway.com
SUBWAY,Spokane,47.65746,-117.35861,http://www.subway.com
SUBWAY,Spokane,47.67563,-117.428726,"http://www.subway.com,http://subway.com"
SUBWAY,Ferndale,48.848712,-122.571899,"http://www.subway.com,http://subway.com"
SUBWAY,Ferndale,48.84705,-122.59257,http://www.subway.com/
China Jade,Cleveland,41.419178,-81.696876,http://www.chinajadechineserestaurant.com
Taco Bell,Maple Heights,41.41031,-81.536533,"https://locations.tacobell.com/oh/maple-heights/5591-warrensville-ctr-rd.html,https://locations.tacobell.com/oh/maple-heights/5591-warrensville-ctr-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=001988andutm_content=website,http://tacobell.com"
Zaxby's,Wake Forest,35.976,-78.5469,http://www.zaxbys.com
Dairy Queen,Durham,36.0176,-78.9113,http://dairyqueen.com
Long John Silver's,Saint Joseph,39.7818,-94.8028,"http://www.ljsilvers.com,http://ljsilvers.com"
White Castle,Chicago,42.01866,-87.807019,http://www.whitecastle.com
Taco Bell,Chester,37.9279,-89.804825,https://locations.tacobell.com/il/chester/2235-state-st-.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=033476andutm_content=website
SUBWAY,Morgantown,39.6242,-79.9249,http://www.subway.com
SUBWAY,McAllen,26.2699,-98.23128,http://www.subway.com
SUBWAY,Reese,43.450161,-83.696422,"http://www.subway.com,http://subway.com"
Orange Julius,Charlotte,35.35289,-80.85043,http://www.orangejulius.com
SUBWAY,West Palm Beach,26.6913,-80.0745,http://www.subway.com
McDonald's,Clearlake,38.929974,-122.617256,http://www.mcdonalds.com
SUBWAY,Spartanburg,34.966903,-81.938658,http://www.subway.com
Dairy Queen,Dayton,39.70273,-84.12597,http://www.dairyqueen.com
Burger King,Harwood Heights,41.958637,-87.807571,http://www.bk.com
SUBWAY,Dyer,41.49296,-87.5107,http://www.subway.com
SUBWAY,Folly Beach,32.657295,-79.94153,http://www.subway.com
SONIC Drive-In,Munfordville,37.28638,-85.90138,"https://locations.sonicdrivein.com/ky/munfordville/1199-main-street.html,http://www.sonicdrivein.com"
Wendy's,Itasca,41.986675,-88.031339,http://www.wendys.com
Wendy's,Fort Pierce,27.4133,-80.396426,http://www.wendys.com
SONIC Drive-In,Mauldin,34.776,-82.31855,"https://locations.sonicdrivein.com/sc/mauldin/386-w--butler-road.html,http://sonicdrivein.com"
SUBWAY,Saltville,36.871205,-81.763723,"http://www.subway.com,http://subway.com"
SUBWAY,Tampa,27.940863,-82.36842,http://www.subway.com
Subway,Albion,38.377,-88.0579,http://www.subway.com
Maid-Rite,Newton,41.6778,-93.0131,http://www.maid-rite.com
SUBWAY,Franklin,35.932712,-86.877847,http://www.subway.com
Quiznos,Everett,47.96915154,-122.2008804,http://restaurants.quiznos.com/wa/everett/stadiumcenter-98201
Popeye's Louisiana Kitchen,Minneapolis,44.83546237,-93.28833175,http://www.popeyes.com
Shak Drive In Restaurant,Cleveland,35.14577,-84.83181,http://shakdrivein.com
McDonald's,Augusta,33.440639,-82.021415,http://mcdonalds.com
Popeye's Louisiana Kitchen,Winter Haven,28.022097,-81.73305,http://www.popeyes.com
Taco Bell,Edmond,35.653077,-97.457553,http://www.tacobell.com
Jack in the Box,Kent,47.357932,-122.116676,http://www.jackinthebox.com
McDonald's,Bellevue,41.270137,-82.820928,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
Moe's Southwest Grill,Cleveland,41.51995,-81.46576,http://www.moes.com
Sam's Hotdog's,Comfort,38.13191,-81.62941,http://www.samshotdogs.com
McDonald's,King,36.26189,-80.36322,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
Hardee's,Denver,35.483677,-80.989784,http://www.hardees.com
McDonald's,Middlebury,41.65562,-85.70498,http://mcdonalds.com
Rally Pizza,Vancouver,45.624974,-122.589901,"http://rallypizza.com,http://www.rallypizza.com"
SUBWAY,Franklin,35.99691,-86.88603,http://www.subway.com
SONIC Drive-In,Franklin,35.9284,-86.87575,https://locations.sonicdrivein.com/tn/franklin/401-hillsboro-road.html
Dairy Queen,Latta,34.3381,-79.5221,http://www.dairyqueen.com
Puerto Vallarta,Eatonville,46.86639,-122.26381,http://puertovallartarestaurantes.com
PDQ,Cary,35.79144833,-78.84572268,http://eatpdq.com
Pizza Hut,Miami,25.76097,-80.35131,http://www.pizzahut.com
SUBWAY,Columbus,40.00716,-83.04653,http://www.subway.com
Burger King,Naples,26.255422,-81.801676,"http://www.bk.com,https://locations.bk.com/fl/naples/9271-n-tamiami-trail.html"
Jersey Mike's Subs,Winter Garden,28.52128,-81.58807,http://www.jerseymikes.com
Popeye's Louisiana Kitchen,Cape Coral,26.65003,-81.97623,http://www.popeyes.com
McDonald's,Bradenton,27.444872,-82.5404,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
McDonald's,Garden Grove,33.759166,-117.957352,"http://mcdonalds.com/,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
Steak 'n Shake,Pittsburgh,40.336624,-79.948723,http://www.steaknshake.com/locations/24259-steak-n-shake-clairton-blvd-pleasant-hills
Wendy's,Richmond,37.933982,-122.324906,http://wendys.com/
Jack in the Box,Castaic,34.449949,-118.625688,
Panda Express,Hayward,37.60894,-122.06506,"https://pandaexpress.com,http://pandaexpress.com"
SUBWAY,Little Rock,34.647118,-92.4306,http://www.subway.com
SUBWAY,Auburn,47.29612,-122.24732,http://www.subway.com
Wendy's,Jericho,40.780321,-73.559587,http://www.wendys.com
KFC,Solon,41.3951,-81.4645,http://www.kfc.com
SUBWAY,Groveport,39.8556,-82.899492,"http://subway.com,http://www.subway.com"
SUBWAY,Groveport,39.88917,-82.88681,http://www.subway.com
Chipotle Mexican Grill,Westlake,41.45737,-81.95014,"http://www.chipotle.com,http://chipotle.com"
Dairy Queen,Scott Depot,38.4473,-81.91176,http://www.dairyqueen.com
Burger King,Denver,39.779163,-104.951248,http://bk.com
Dianne's Dairy Center,Newton,35.68,-81.21966,http://www.diannesdairycenter.com
Jersey Mike's Subs,Concord,35.44604,-80.5974,http://www.jerseymikes.com
Manchu Wok,El Paso,31.80763,-106.42161,"http://www.manchuwok.com,http://manchuwok.com"
SUBWAY,Chesnee,35.135308,-81.863018,"http://www.subway.com,http://subway.com"
McDonald's,Evansville,37.977563,-87.563972,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
McDonald's,Flint,42.942841,-83.725989,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
Burger King,Naperville,41.750477,-88.114456,http://www.bk.com
Dunkin' Donuts,Kissimmee,28.336246,-81.59365,"http://www.dunkindonuts.com,http://www.baskinrobbins.com/"
Pizza Hut,Davenport,28.259844,-81.5895,http://www.pizzahut.com/
Krispy Krunchy Chicken,Bradenton,27.47279,-82.54622,http://www.krispykrunchy.com
Wendy's,Elk Grove,38.423,-121.3728,http://www.wendys.com
Chefs Drive-Inn,Altavista,37.11602,-79.27918,http://www.choppedonion.com/id139.html
Taco Bell,Chico,39.760454,-121.848997,http://www.tacobell.com
Jack in the Box,Redmond,47.679797,-122.123281,http://www.jackinthebox.com
Harrington's Drive In,Quincy,47.23096,-119.85377,http://www.facebook.com/harringtonsdrivein
Dolly's Cafe,Spokane,47.67465,-117.41734,http://www.reverbnation.com/venue/carrsc...
Shake Shack,Yonkers,40.92859,-73.855194,https://www.shakeshack.com/location/cross-county-ny
Jack in the Box,Sealy,29.759463,-96.149941,http://www.jackinthebox.com
McDonald's,Brownsville,25.95221,-97.48631,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
KFC,Amherst,41.4113,-82.2085,http://www.kfc.com
SUBWAY,Clinton,42.56391,-88.86192,http://www.subway.com
SUBWAY,Columbus,39.877136,-82.930673,http://www.subway.com
Ardick Seafood Inc,Lorain,41.46604,-82.16173,http://www.localseafoodrestaurant.com
Panda Express,Youngstown,41.02839,-80.63558,http://www.pandaexpress.com
Penn Station East Coast Subs,Cincinnati,39.293804,-84.308806,http://www.penn-station.com
SUBWAY,Cleveland,41.520694,-81.536728,http://www.subway.com
Burger King,Chester,37.3503,-77.4828,http://bk.com
SUBWAY,Angier,35.503169,-78.741074,http://www.subway.com
Popeye's Louisiana Kitchen,Corona,40.737366,-73.86435,http://www.popeyes.com
SUBWAY,Tyler,32.36656,-95.32627,http://www.subway.com
SUBWAY,Leander,30.58364,-97.85821,http://www.subway.com
Dairy Queen,Nederland,29.97319,-93.990996,"http://www.dairyqueen.com,http://dairyqueen.com"
SUBWAY,Cleveland,41.537982,-81.527118,http://www.subway.com
Popeye's Louisiana Kitchen,Fort Eustis,37.15847,-76.577515,http://www.popeyes.com
South India Cuisine,Cleveland,41.51973,-81.45921,http://www.sic2012.wix.com/southindiacuisine
SUBWAY,Uniontown,40.966592,-81.464967,http://www.subway.com
Popeye's Louisiana Kitchen,Akron,41.03919,-81.49129,http://www.popeyes.com
McDonald's,Richlands,37.094088,-81.812323,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
KFC,Summersville,38.3028,-80.83246,http://www.kfc.com
Jersey Mike's Subs,Roanoke,37.24683,-80.03222,http://www.jerseymikes.com
Pizza Hut,Belmont,35.25464,-81.02776,http://www.pizzahut.com
SUBWAY,Chesapeake,36.71624,-76.18769,http://www.subway.com
Steak 'n Shake,Weaverville,35.70444,-82.57662,http://www.steaknshake.com
Orange Julius,Locust,35.254257,-80.44096,http://www.orangejulius.com
SUBWAY,West Linn,45.3495,-122.65296,http://www.subway.com
SUBWAY,Middlebury,41.66765,-85.73119,http://www.subway.com
SUBWAY,Fort Wayne,41.1014,-85.1592,http://www.subway.com
Fazoli's,Dayton,39.63484,-84.21436,"https://locations.fazolis.com/oh/dayton/2419-miamisburg-centerville-road.html,http://www.fazolis.com"
Krystal,Riverdale,33.57433,-84.41279,"http://www.krystal.com/locations/georgia/riverdale-highway-85,http://www.krystal.com"
KFC,Veradale,47.65674,-117.19901,http://www.kfc.com
Taco Bell,Everett,47.882266,-122.240877,http://www.tacobell.com
Dairy Queen,Columbus,40.037841,-82.952092,http://www.dairyqueen.com
SUBWAY,Darien,31.38201,-81.43347,http://www.subway.com
SUBWAY,Fort Myers,26.61719,-81.79745,http://www.subway.com
Robongi,Valrico,27.93659,-82.24331,http://www.robongivalrico.com/#
Daddy's Hot Dogs,San Diego,32.748411,-117.152174,"http://daddyshotdogs.com,http://www.daddyshotdogs.com/"
KFC,Paradise,39.7701,-121.5985,http://www.kfc.com
